trade_id,ticker,name,entry_date,entry_price,exit_date,exit_price,holding_days,return,status
514,009970,영원무역홀딩스,2022-11-30,56900.0,2022-12-29,61400.0,29,0.07908611599297011,CLOSED
515,010130,고려아연,2022-11-30,630000.0,2022-12-29,564000.0,29,-0.10476190476190472,CLOSED
516,011170,롯데케미칼,2022-11-30,174785.0,2022-12-29,178500.0,29,0.021254684326458273,CLOSED
517,011780,금호석유화학,2022-11-30,149500.0,2022-12-29,126000.0,29,-0.15719063545150502,CLOSED
518,018670,SK가스,2022-11-30,128000.0,2022-12-29,115500.0,29,-0.09765625,CLOSED
519,023590,다우기술,2022-11-30,20800.0,2022-12-29,19200.0,29,-0.07692307692307687,CLOSED
520,030000,제일기획,2022-11-30,24250.0,2022-12-29,23050.0,29,-0.04948453608247427,CLOSED
521,042700,한미반도체,2022-11-30,13400.0,2022-12-29,11500.0,29,-0.14179104477611937,CLOSED
522,051910,LG화학,2022-11-30,740000.0,2022-12-29,600000.0,29,-0.18918918918918914,CLOSED
523,066570,LG전자,2022-11-30,97600.0,2022-12-29,86500.0,29,-0.11372950819672134,CLOSED
524,078930,GS,2022-11-30,48600.0,2022-12-29,43800.0,29,-0.09876543209876543,CLOSED
525,081660,미스토홀딩스,2022-11-30,33050.0,2022-12-29,33250.0,29,0.00605143721633894,CLOSED
526,103140,풍산,2022-11-30,30400.0,2022-12-29,33650.0,29,0.10690789473684204,CLOSED
527,111770,영원무역,2022-11-30,47500.0,2022-12-29,46950.0,29,-0.011578947368421022,CLOSED
528,112610,씨에스윈드,2022-11-30,76500.0,2022-12-29,68800.0,29,-0.1006535947712418,CLOSED
529,207940,삼성바이오로직스,2022-11-30,1305437.0,2022-12-29,1208302.0,29,-0.07440803347844438,CLOSED
530,241560,두산밥캣,2022-11-30,35550.0,2022-12-29,34600.0,29,-0.026722925457102642,CLOSED
531,267250,HD현대,2022-11-30,64500.0,2022-12-29,57100.0,29,-0.11472868217054266,CLOSED
532,267270,HD건설기계,2022-11-30,59900.0,2022-12-29,62200.0,29,0.038397328881469184,CLOSED
533,298020,효성티앤씨,2022-11-30,357000.0,2022-12-29,350000.0,29,-0.019607843137254943,CLOSED
534,326030,SK바이오팜,2022-11-30,73600.0,2022-12-29,72100.0,29,-0.020380434782608647,CLOSED
535,373220,LG에너지솔루션,2022-11-30,587000.0,2022-12-29,435500.0,29,-0.25809199318569,CLOSED
536,003570,SNT다이내믹스,2023-01-31,10710.0,2023-02-28,9280.0,28,-0.13352007469654525,CLOSED
537,004020,현대제철,2023-01-31,34200.0,2023-02-28,35000.0,28,0.023391812865497075,CLOSED
538,011170,롯데케미칼,2023-01-31,176800.0,2023-02-28,178200.0,28,0.007918552036199067,CLOSED
539,011200,HMM,2023-01-31,21750.0,2023-02-28,22550.0,28,0.0367816091954023,CLOSED
540,014680,한솔케미칼,2023-01-31,211000.0,2023-02-28,204500.0,28,-0.03080568720379151,CLOSED
541,052400,코나아이,2023-01-31,17750.0,2023-02-28,18050.0,28,0.016901408450704203,CLOSED
542,069960,현대백화점,2023-01-31,61600.0,2023-02-28,54300.0,28,-0.11850649350649356,CLOSED
543,084370,유진테크,2023-01-31,25850.0,2023-02-28,26500.0,28,0.025145067698259194,CLOSED
544,267270,HD건설기계,2023-01-31,58900.0,2023-02-28,54900.0,28,-0.06791171477079794,CLOSED
545,272210,한화시스템,2023-01-31,13350.0,2023-02-28,12370.0,28,-0.07340823970037458,CLOSED
546,326030,SK바이오팜,2023-01-31,72400.0,2023-02-28,66700.0,28,-0.0787292817679558,CLOSED
547,000270,기아,2023-02-28,75300.0,2023-03-31,81000.0,31,0.07569721115537842,CLOSED
548,000660,SK하이닉스,2023-02-28,89400.0,2023-03-31,88600.0,31,-0.008948545861297563,CLOSED
549,001040,CJ,2023-02-28,86900.0,2023-03-31,104300.0,31,0.20023014959723828,CLOSED
550,001430,세아베스틸지주,2023-02-28,22500.0,2023-03-31,22650.0,31,0.006666666666666599,CLOSED
551,002790,아모레퍼시픽홀딩스,2023-01-31,41050.0,2023-03-31,38500.0,59,-0.062119366626065764,CLOSED
552,005490,POSCO홀딩스,2023-01-31,300500.0,2023-03-31,368000.0,59,0.22462562396006658,CLOSED
553,008770,호텔신라,2023-01-31,79200.0,2023-03-31,81500.0,59,0.029040404040403978,CLOSED
554,009150,삼성전기,2023-01-31,142700.0,2023-03-31,152700.0,59,0.07007708479327257,CLOSED
555,009420,한올바이오파마,2023-01-31,16400.0,2023-03-31,18350.0,59,0.11890243902439024,CLOSED
556,009970,영원무역홀딩스,2023-02-28,69100.0,2023-03-31,64100.0,31,-0.0723589001447178,CLOSED
557,010140,삼성중공업,2023-02-28,5500.0,2023-03-31,5170.0,31,-0.06000000000000005,CLOSED
558,011780,금호석유화학,2023-02-28,157300.0,2023-03-31,143700.0,31,-0.08645899554990466,CLOSED
559,012450,한화에어로스페이스,2023-01-31,81899.0,2023-03-31,101050.0,59,0.23383679898411458,CLOSED
560,020560,아시아나항공,2023-01-31,15300.0,2023-03-31,13810.0,59,-0.09738562091503267,CLOSED
561,023590,다우기술,2023-01-31,22900.0,2023-03-31,20900.0,59,-0.0873362445414847,CLOSED
562,028670,팬오션,2023-01-31,6030.0,2023-03-31,5810.0,59,-0.036484245439469265,CLOSED
563,035420,NAVER,2023-02-28,208500.0,2023-03-31,202000.0,31,-0.031175059952038398,CLOSED
564,042700,한미반도체,2023-01-31,14210.0,2023-03-31,20700.0,59,0.45672061928219554,CLOSED
565,066570,LG전자,2023-01-31,100100.0,2023-03-31,115300.0,59,0.1518481518481518,CLOSED
566,066970,엘앤에프,2023-02-28,262000.0,2023-03-31,313500.0,31,0.19656488549618323,CLOSED
567,073240,금호타이어,2023-02-28,3320.0,2023-03-31,3740.0,31,0.12650602409638556,CLOSED
568,081660,미스토홀딩스,2023-01-31,38700.0,2023-03-31,36500.0,59,-0.056847545219638196,CLOSED
569,090430,아모레퍼시픽,2023-01-31,145500.0,2023-03-31,136800.0,59,-0.0597938144329897,CLOSED
570,103140,풍산,2023-01-31,36050.0,2023-03-31,37800.0,59,0.04854368932038833,CLOSED
571,139480,이마트,2023-01-31,104200.0,2023-03-31,105600.0,59,0.013435700575815668,CLOSED
572,161390,한국타이어앤테크놀로지,2023-02-28,37200.0,2023-03-31,34800.0,31,-0.06451612903225812,CLOSED
573,161890,한국콜마,2023-01-31,44450.0,2023-03-31,41900.0,59,-0.057367829021372274,CLOSED
574,192820,코스맥스,2023-01-31,78300.0,2023-03-31,81000.0,59,0.034482758620689724,CLOSED
575,298020,효성티앤씨,2023-01-31,414500.0,2023-03-31,443000.0,59,0.06875753920385996,CLOSED
576,352820,하이브,2023-01-31,191700.0,2023-03-31,188900.0,59,-0.0146061554512259,CLOSED
577,000990,DB하이텍,2023-05-31,60400.0,2023-06-30,63100.0,30,0.04470198675496695,CLOSED
578,004370,농심,2023-05-31,439000.0,2023-06-30,398000.0,30,-0.09339407744874717,CLOSED
579,009540,HD한국조선해양,2023-05-31,96200.0,2023-06-30,116500.0,30,0.21101871101871095,CLOSED
580,011210,현대위아,2023-05-31,61400.0,2023-06-30,67000.0,30,0.0912052117263844,CLOSED
581,047810,한국항공우주,2023-05-31,51500.0,2023-06-30,53300.0,30,0.03495145631067964,CLOSED
582,066970,엘앤에프,2023-05-31,270000.0,2023-06-30,243000.0,30,-0.09999999999999998,CLOSED
583,096770,SK이노베이션,2023-05-31,186065.0,2023-06-30,155956.0,30,-0.16181979415795555,CLOSED
584,298040,효성중공업,2023-05-31,80000.0,2023-06-30,114900.0,30,0.43625,CLOSED
585,373220,LG에너지솔루션,2023-05-31,599000.0,2023-06-30,553000.0,30,-0.07679465776293826,CLOSED
586,000270,기아,2023-05-31,85900.0,2023-07-31,82700.0,61,-0.03725261932479629,CLOSED
587,003570,SNT다이내믹스,2023-06-30,10470.0,2023-07-31,10060.0,31,-0.03915950334288443,CLOSED
588,011070,LG이노텍,2023-06-30,309500.0,2023-07-31,264000.0,31,-0.14701130856219713,CLOSED
589,073240,금호타이어,2023-05-31,4705.0,2023-07-31,4535.0,61,-0.03613177470775775,CLOSED
590,079550,LIG넥스원,2023-06-30,81100.0,2023-07-31,76700.0,31,-0.054254007398273685,CLOSED
591,086280,현대글로비스,2023-06-30,98889.0,2023-07-31,87184.0,31,-0.11836503554490385,CLOSED
592,103140,풍산,2023-06-30,43400.0,2023-07-31,37500.0,31,-0.13594470046082952,CLOSED
593,112610,씨에스윈드,2023-05-31,79000.0,2023-07-31,74200.0,61,-0.06075949367088607,CLOSED
594,204320,HL만도,2023-06-30,53900.0,2023-07-31,46150.0,31,-0.1437847866419295,CLOSED
595,352820,하이브,2023-05-31,274000.0,2023-07-31,262500.0,61,-0.041970802919708006,CLOSED
596,001120,LX인터내셔널,2023-06-30,36050.0,2023-08-31,30350.0,62,-0.15811373092926495,CLOSED
597,005850,에스엘,2023-05-31,36050.0,2023-08-31,35800.0,92,-0.006934812760055475,CLOSED
598,010060,OCI홀딩스,2023-05-31,86200.0,2023-08-31,92100.0,92,0.06844547563805103,CLOSED
599,011210,현대위아,2023-07-31,63100.0,2023-08-31,57600.0,31,-0.08716323296354989,CLOSED
600,096770,SK이노베이션,2023-07-31,212533.0,2023-08-31,177500.0,31,-0.16483557847487218,CLOSED
601,161890,한국콜마,2023-07-31,48350.0,2023-08-31,57800.0,31,0.19544984488107553,CLOSED
602,241560,두산밥캣,2023-05-31,53500.0,2023-08-31,53800.0,92,0.005607476635514086,CLOSED
603,000150,두산,2023-07-31,106500.0,2023-09-27,113300.0,58,0.06384976525821595,CLOSED
604,003570,SNT다이내믹스,2023-08-31,11000.0,2023-09-27,11300.0,27,0.027272727272727337,CLOSED
605,003670,포스코퓨처엠,2023-05-31,339260.0,2023-09-27,348468.0,119,0.02714142545540299,CLOSED
606,006260,LS,2023-05-31,82100.0,2023-09-27,101600.0,119,0.23751522533495728,CLOSED
607,007340,DN오토모티브,2023-05-31,16083.0,2023-09-27,16023.0,119,-0.0037306472673008795,CLOSED
608,007660,이수페타시스,2023-05-31,14227.0,2023-09-27,27133.0,119,0.907148379841147,CLOSED
609,008770,호텔신라,2023-08-31,88200.0,2023-09-27,84700.0,27,-0.03968253968253965,CLOSED
610,009540,HD한국조선해양,2023-07-31,123300.0,2023-09-27,111000.0,58,-0.0997566909975669,CLOSED
611,009970,영원무역홀딩스,2023-06-30,77300.0,2023-09-27,80500.0,89,0.04139715394566634,CLOSED
612,010120,LS ELECTRIC,2023-05-31,63700.0,2023-09-27,93400.0,119,0.46624803767660916,CLOSED
613,018260,삼성에스디에스,2023-07-31,128300.0,2023-09-27,135200.0,58,0.05378020265003891,CLOSED
614,022100,포스코DX,2023-05-31,11470.0,2023-09-27,54200.0,119,3.7253705318221444,CLOSED
615,028050,삼성E&A,2023-07-31,37000.0,2023-09-27,30250.0,58,-0.18243243243243246,CLOSED
616,032350,롯데관광개발,2023-08-31,17130.0,2023-09-27,13980.0,27,-0.18388791593695275,CLOSED
617,034020,두산에너빌리티,2023-08-31,18220.0,2023-09-27,16430.0,27,-0.09824368825466523,CLOSED
618,034230,파라다이스,2023-08-31,16850.0,2023-09-27,16270.0,27,-0.03442136498516324,CLOSED
619,042660,한화오션,2023-05-31,25186.0,2023-09-27,30950.0,119,0.22885730167553398,CLOSED
620,047040,대우건설,2023-08-31,4600.0,2023-09-27,4205.0,27,-0.08586956521739131,CLOSED
621,047050,포스코인터내셔널,2023-05-31,30100.0,2023-09-27,71400.0,119,1.3720930232558142,CLOSED
622,060370,LS마린솔루션,2023-05-31,6222.0,2023-09-27,9083.0,119,0.45981999357119907,CLOSED
623,069960,현대백화점,2023-07-31,55400.0,2023-09-27,63600.0,58,0.1480144404332131,CLOSED
624,079550,LIG넥스원,2023-08-31,84800.0,2023-09-27,87900.0,27,0.03655660377358494,CLOSED
625,082740,한화엔진,2023-05-31,8740.0,2023-09-27,8840.0,119,0.011441647597254079,CLOSED
626,103590,일진전기,2023-05-31,6816.0,2023-09-27,12281.0,119,0.8017899061032865,CLOSED
627,111770,영원무역,2023-06-30,64500.0,2023-09-27,48350.0,89,-0.25038759689922485,CLOSED
628,161390,한국타이어앤테크놀로지,2023-07-31,38700.0,2023-09-27,39600.0,58,0.023255813953488413,CLOSED
629,267260,HD현대일렉트릭,2023-05-31,48900.0,2023-09-27,66600.0,119,0.361963190184049,CLOSED
630,298040,효성중공업,2023-07-31,174500.0,2023-09-27,170000.0,58,-0.025787965616045794,CLOSED
631,307950,현대오토에버,2023-05-31,126000.0,2023-09-27,186600.0,119,0.480952380952381,CLOSED
632,353200,대덕전자,2023-05-31,25400.0,2023-09-27,26200.0,119,0.03149606299212593,CLOSED
633,000120,CJ대한통운,2023-11-30,113100.0,2023-12-28,127200.0,28,0.12466843501326252,CLOSED
634,000240,한국앤컴퍼니,2023-11-30,14610.0,2023-12-28,15600.0,28,0.06776180698151957,CLOSED
635,000270,기아,2023-11-30,85900.0,2023-12-28,100000.0,28,0.1641443538998837,CLOSED
636,000990,DB하이텍,2023-11-30,61900.0,2023-12-28,58600.0,28,-0.05331179321486268,CLOSED
637,001040,CJ,2023-11-30,92000.0,2023-12-28,94400.0,28,0.026086956521739202,CLOSED
638,001430,세아베스틸지주,2023-11-30,24600.0,2023-12-28,24850.0,28,0.010162601626016343,CLOSED
639,003570,SNT다이내믹스,2023-11-30,14720.0,2023-12-28,14400.0,28,-0.021739130434782594,CLOSED
640,004990,롯데지주,2023-11-30,28000.0,2023-12-28,27050.0,28,-0.03392857142857142,CLOSED
641,005440,현대지에프홀딩스,2023-11-30,3800.0,2023-12-28,3640.0,28,-0.04210526315789476,CLOSED
642,006360,GS건설,2023-11-30,16210.0,2023-12-28,15020.0,28,-0.07341147439851947,CLOSED
643,008930,한미사이언스,2023-11-30,35800.0,2023-12-28,39200.0,28,0.0949720670391061,CLOSED
644,011170,롯데케미칼,2023-11-30,154200.0,2023-12-28,153200.0,28,-0.006485084306095956,CLOSED
645,014680,한솔케미칼,2023-11-30,201000.0,2023-12-28,227000.0,28,0.12935323383084585,CLOSED
646,015760,한국전력,2023-11-30,18850.0,2023-12-28,18900.0,28,0.0026525198938991412,CLOSED
647,018260,삼성에스디에스,2023-11-30,168400.0,2023-12-28,170000.0,28,0.009501187648456089,CLOSED
648,018670,SK가스,2023-11-30,153200.0,2023-12-28,148000.0,28,-0.03394255874673624,CLOSED
649,022100,포스코DX,2023-11-30,57300.0,2023-12-28,74200.0,28,0.29493891797556726,CLOSED
650,028260,삼성물산,2023-11-30,119300.0,2023-12-28,129500.0,28,0.08549874266554913,CLOSED
651,034730,SK,2023-11-30,163600.0,2023-12-28,178000.0,28,0.08801955990220045,CLOSED
652,068270,셀트리온,2023-11-30,149860.0,2023-12-28,185370.0,28,0.23695449085813425,CLOSED
653,073240,금호타이어,2023-11-30,5560.0,2023-12-28,5390.0,28,-0.030575539568345356,CLOSED
654,078930,GS,2023-11-30,41300.0,2023-12-28,40900.0,28,-0.009685230024213065,CLOSED
655,079550,LIG넥스원,2023-11-30,97500.0,2023-12-28,130500.0,28,0.33846153846153837,CLOSED
656,103590,일진전기,2023-11-30,12952.0,2023-12-28,10640.0,28,-0.17850525015441632,CLOSED
657,128940,한미약품,2023-11-30,301698.0,2023-12-28,352500.0,28,0.16838692997633387,CLOSED
658,131290,티에스이,2023-11-30,50700.0,2023-12-28,49450.0,28,-0.024654832347140054,CLOSED
659,161390,한국타이어앤테크놀로지,2023-11-30,45350.0,2023-12-28,45400.0,28,0.0011025358324145973,CLOSED
660,267260,HD현대일렉트릭,2023-11-30,84100.0,2023-12-28,82200.0,28,-0.022592152199762183,CLOSED
661,298040,효성중공업,2023-11-30,210000.0,2023-12-28,161900.0,28,-0.22904761904761906,CLOSED
662,307950,현대오토에버,2023-11-30,185000.0,2023-12-28,211500.0,28,0.14324324324324333,CLOSED
663,000240,한국앤컴퍼니,2024-02-29,17020.0,2024-03-29,15990.0,29,-0.06051703877790837,CLOSED
664,000270,기아,2024-02-29,124500.0,2024-03-29,110200.0,29,-0.11485943775100405,CLOSED
665,000880,한화,2024-02-29,29400.0,2024-03-29,27050.0,29,-0.07993197278911568,CLOSED
666,002380,KCC,2024-02-29,265500.0,2024-03-29,259500.0,29,-0.02259887005649719,CLOSED
667,003570,SNT다이내믹스,2024-02-29,18670.0,2024-03-29,17420.0,29,-0.06695232994108191,CLOSED
668,006040,동원산업,2024-02-29,35372.0,2024-03-29,34826.0,29,-0.015435938030080254,CLOSED
669,007340,DN오토모티브,2024-02-29,16564.0,2024-03-29,16504.0,29,-0.003622313450857284,CLOSED
670,009970,영원무역홀딩스,2024-02-29,91200.0,2024-03-29,86900.0,29,-0.04714912280701755,CLOSED
671,010950,S-Oil,2024-02-29,76400.0,2024-03-29,78500.0,29,0.027486910994764413,CLOSED
672,011200,HMM,2024-02-29,18270.0,2024-03-29,15720.0,29,-0.13957307060755342,CLOSED
673,020560,아시아나항공,2024-02-29,11640.0,2024-03-29,11050.0,29,-0.05068728522336774,CLOSED
674,023590,다우기술,2024-02-29,21700.0,2024-03-29,20450.0,29,-0.05760368663594473,CLOSED
675,028260,삼성물산,2024-02-29,156700.0,2024-03-29,158500.0,29,0.01148691767708998,CLOSED
676,028670,팬오션,2024-02-29,4865.0,2024-03-29,4135.0,29,-0.1500513874614594,CLOSED
677,034020,두산에너빌리티,2024-02-29,16240.0,2024-03-29,17220.0,29,0.06034482758620685,CLOSED
678,034730,SK,2024-02-29,191800.0,2024-03-29,178600.0,29,-0.06882168925964549,CLOSED
679,035250,강원랜드,2024-02-29,17380.0,2024-03-29,16290.0,29,-0.06271576524741085,CLOSED
680,036460,한국가스공사,2024-02-29,29000.0,2024-03-29,26850.0,29,-0.07413793103448274,CLOSED
681,047810,한국항공우주,2024-02-29,51300.0,2024-03-29,51500.0,29,0.003898635477582957,CLOSED
682,052690,한전기술,2024-02-29,70900.0,2024-03-29,65200.0,29,-0.08039492242595203,CLOSED
683,064350,현대로템,2024-02-29,33450.0,2024-03-29,36800.0,29,0.1001494768310911,CLOSED
684,068270,셀트리온,2024-02-29,165315.0,2024-03-29,175895.0,29,0.06399903215074243,CLOSED
685,073240,금호타이어,2024-02-29,6310.0,2024-03-29,5890.0,29,-0.06656101426307448,CLOSED
686,078930,GS,2024-02-29,48050.0,2024-03-29,48250.0,29,0.004162330905306932,CLOSED
687,079550,LIG넥스원,2024-02-29,143200.0,2024-03-29,178400.0,29,0.24581005586592175,CLOSED
688,103140,풍산,2024-02-29,43150.0,2024-03-29,50500.0,29,0.1703360370799536,CLOSED
689,161390,한국타이어앤테크놀로지,2024-02-29,54200.0,2024-03-29,54200.0,29,0.0,CLOSED
690,207940,삼성바이오로직스,2024-02-29,1139130.0,2024-03-29,1223019.0,29,0.07364304337520733,CLOSED
691,267250,HD현대,2024-02-29,70700.0,2024-03-29,71900.0,29,0.016973125884016893,CLOSED
692,267260,HD현대일렉트릭,2024-02-29,124400.0,2024-03-29,179400.0,29,0.44212218649517676,CLOSED
693,000100,유한양행,2024-04-30,72400.0,2024-05-31,68800.0,31,-0.04972375690607733,CLOSED
694,000270,기아,2024-04-30,118000.0,2024-05-31,117700.0,31,-0.0025423728813559476,CLOSED
695,005380,현대차,2024-04-30,251000.0,2024-05-31,253000.0,31,0.007968127490039834,CLOSED
696,006400,삼성SDI,2024-04-30,424900.0,2024-05-31,366647.0,31,-0.1370981407389974,CLOSED
697,015760,한국전력,2024-04-30,21150.0,2024-05-31,19450.0,31,-0.08037825059101655,CLOSED
698,034020,두산에너빌리티,2024-04-30,16800.0,2024-05-31,20800.0,31,0.23809523809523814,CLOSED
699,161390,한국타이어앤테크놀로지,2024-04-30,59100.0,2024-05-31,43850.0,31,-0.2580372250423012,CLOSED
700,000150,두산,2024-04-30,152300.0,2024-06-28,217000.0,59,0.4248194353250163,CLOSED
701,001440,대한전선,2024-04-30,13760.0,2024-06-28,16560.0,59,0.20348837209302317,CLOSED
702,003230,삼양식품,2024-04-30,295500.0,2024-06-28,669000.0,59,1.263959390862944,CLOSED
703,003570,SNT다이내믹스,2024-04-30,15810.0,2024-06-28,22450.0,59,0.41998734977862107,CLOSED
704,004370,농심,2024-05-31,459500.0,2024-06-28,489000.0,28,0.06420021762785644,CLOSED
705,005850,에스엘,2024-05-31,36550.0,2024-06-28,44600.0,28,0.2202462380300958,CLOSED
706,006260,LS,2024-04-30,138100.0,2024-06-28,143900.0,59,0.04199855177407685,CLOSED
707,007310,오뚜기,2024-05-31,455000.0,2024-06-28,433000.0,28,-0.0483516483516484,CLOSED
708,009540,HD한국조선해양,2024-04-30,131500.0,2024-06-28,158800.0,59,0.2076045627376426,CLOSED
709,010120,LS ELECTRIC,2024-04-30,176600.0,2024-06-28,220500.0,59,0.2485843714609286,CLOSED
710,010140,삼성중공업,2024-04-30,9450.0,2024-06-28,9350.0,59,-0.010582010582010581,CLOSED
711,012450,한화에어로스페이스,2024-04-30,215446.0,2024-06-28,254155.0,59,0.1796691514346982,CLOSED
712,012510,더존비즈온,2024-04-30,59900.0,2024-06-28,72800.0,59,0.21535893155258767,CLOSED
713,032350,롯데관광개발,2024-05-31,10840.0,2024-06-28,9680.0,28,-0.1070110701107011,CLOSED
714,034230,파라다이스,2024-04-30,15060.0,2024-06-28,14100.0,59,-0.06374501992031878,CLOSED
715,042660,한화오션,2024-04-30,32050.0,2024-06-28,30550.0,59,-0.046801872074882955,CLOSED
716,060370,LS마린솔루션,2024-04-30,9944.0,2024-06-28,16114.0,59,0.6204746580852776,CLOSED
717,064350,현대로템,2024-04-30,37300.0,2024-06-28,40800.0,59,0.09383378016085797,CLOSED
718,071970,HD현대마린엔진,2024-04-30,16110.0,2024-06-28,18510.0,59,0.14897579143389206,CLOSED
719,073240,금호타이어,2024-04-30,7040.0,2024-06-28,6540.0,59,-0.07102272727272729,CLOSED
720,103590,일진전기,2024-04-30,22050.0,2024-06-28,26200.0,59,0.1882086167800454,CLOSED
721,161890,한국콜마,2024-05-31,64300.0,2024-06-28,71200.0,28,0.10730948678071539,CLOSED
722,192820,코스맥스,2024-04-30,140100.0,2024-06-28,194600.0,59,0.38900785153461803,CLOSED
723,204320,HL만도,2024-04-30,39400.0,2024-06-28,43900.0,59,0.1142131979695431,CLOSED
724,267260,HD현대일렉트릭,2024-04-30,247000.0,2024-06-28,310000.0,59,0.25506072874493935,CLOSED
725,267270,HD건설기계,2024-05-31,57000.0,2024-06-28,55000.0,28,-0.03508771929824561,CLOSED
726,278470,에이피알,2024-05-31,73900.0,2024-06-28,78600.0,28,0.06359945872801087,CLOSED
727,298040,효성중공업,2024-04-30,313000.0,2024-06-28,346000.0,59,0.10543130990415328,CLOSED
728,329180,HD현대중공업,2024-04-30,137700.0,2024-06-28,155700.0,59,0.130718954248366,CLOSED
729,395400,SK리츠,2024-04-30,4145.0,2024-06-28,4815.0,59,0.16164053075995177,CLOSED
730,007310,오뚜기,2024-09-30,426500.0,2024-10-31,421500.0,31,-0.011723329425556872,CLOSED
